İyi ürün. Orjinal,Tarafsız
Bu ürün ilk çıktığından beri kullandım ve kullanmaya devam ediyorum. Çok ama çok iyi. 24 saatte 14 17 saat çalışıyor. Hala kullanıyorum.,Tarafsız
"Merhaba,
Bu ürünü yaklaşık 2 hafta önce aldım. fiyatına göre gayet iyi bir makine. biraz fazla ısınıyor ama olsun. üzerindeki ayrıca kesim numara ayarı bulunması güzel. sakalınızı istediğiniz kısalığa kadar kesebiliyor.",Tarafsız
philips kalitesi... önce anneme memnun kalincada kardeşime de  aldim,Olumlu
"şuan iş görüyor kumanda çok dandik tek kullanımlık gibi çok kötü kokuyor
tokat cevizi gibi çatırdıyor.  üründe maxlevel diye bir marka geldi full
HD 1080p değil 1080i yazıyor kanal bilgilerinde belkide Türksat ile
alakalida olabilir. 4.5g olayı gibi . alicida rakam/saat gösterge yok
sadece yuvarlak bir alıcı. ki ben sepete birkaç seçenek eklemiştim alıcı
gözünde tuşlu olan vardı başka satıcıda onu alacagima bunu aldım satıcı
mağdur olmasın diye ürünü iptal etmedim fakat bana bu ürün gelmedi
göstergesi olmayan Max level diye bir ürün geldi . ayrıca satıcı hiç
bana sormadı bile oyuzden şimdilik ürün çalışıyor diye 3 yıldız yoksa
onuda vermezdim",Tarafsız
iyi fena deyil,Tarafsız
Yorumlari okuyarak aldim. Yorumlari faydali buluyorum. Cok isiniyor demisler okadar isinmiyor. kanal degistiriken iyi algilamiyor demisler oda oyle degil guzel algiliyor. Tv izlerken bazen sesi kendi kendine azaliyor sonra geri artiyor arizali mi yoksa hepsi mi boyle bilemedim.,Tarafsız
"Guzel, ancak cekim mesafesi dusuk, araya 1 duvar girince cizirdama yapiyor ve mikrofonu pek kaliteli degil.",Tarafsız
"özellikle askılıkların pimleri plastik ve dandik plastik olduğu için
tavsiye etmiyorum.",Olumsuz
Ürün çok Güzel paketlenmiş mükemmel kalitede,Olumlu
Çabuk geldi.Ürün biraz geç ısıtıyor.,Tarafsız
Çok kaliteli en ufak tozları bile zorluk çekmiyor fiyatı da gayet uygun tavsiye ederim,Olumlu
kurulum kılavuzum yok aşamalar nasıl fişe taktıktan sonra,Olumsuz
Olumsuz yönleri: Sattıgı aletin faturasını göndermedi arızalandı faturayı istedim bi dövmedigi kaldı çocuk gibi azar işittik kesinlikle uzak durulması gerek sattıgı cihazda 1 ayda bozuldu,Olumsuz
Olumsuz yönleri: Hoparlör sesi azdı geri gönderdim henüz gelmedi bekliyorum,Olumsuz
Ürün geldi ve çalışmıyo,Olumsuz
"Telefonu 3 aydır kullanıyorum. Uygulamalar ile ile ilgili herhangi bir sorun yaşamadım, bu anlamda oldukça hızlı. Ama telefonun en temel özelliği olan telefon görüşmeleri tam bir rezalet. Görüşme sırasında sensör veya kamera ekranı kapatmıyor. Bu nedenle telefonla görüşürken ses kapanıyor, hoparlör açılıyor, uygulamalar açılıp kapanıyor. Kimi zaman kişilerim ekranında kilitlenme veya geç tepki oluyor. Eğer telefon görüşmesi asıl amaçlarınızdan biri ise kesinlikle almayın. Fotoğraf, oyun vb. diyorsanız düşünülebilir. Firma güncelleme yayınlayacakmış, bekliyoruz.",Tarafsız
"Bence fiyatına göre iyi kullanışlılığı basit kullanma kılavuzuna bakmaya bile ihtiyaç duymazsınız  hızlı ısınıyor kargodan sağlam bi şekilde geldi paketlenmesi iyi çalışınca biraz koku var 1 ,2 saat aralıklarla çalıştırıp havalanırdım kokusu gitti sayılır bi şey pişirmedigim için nasıl performans sergiler bilmiyorum açık rezidans tek gözüme batan kısım turbo faninin sanki formaliteden koyulmuş gibi olması bilgisayar kasasındaki fana benziyor ??",Olumlu
piyasaya gore cok uygun fiyata aldim 1 sene olmak uzere hicbir problemi yok tesekkur ederiz,Olumlu
Ürün gerçekten çok güzel ufacık dolapta kolaylıkla saklanabilir. Çeyizim için aldım tavsiye ederim 😊😊,Olumlu
inanılmaz sesli çalışıyor,Olumsuz
Ne iyi ne kötü,Olumlu
çok memnunum.,Olumlu
"İşlevsellik yönünden emsallerinden farkı yok, rahatlıkla ürün kalitesinin çok iyi olduğunu söyleyebilirim ve ihtiyacı olanlara salık verebilirim.",Olumlu
Gerçek okuma hızı 70 mb/s yazma hızı 12 mb/s,Olumsuz
Saç kesme ve sakal kısaltma işini çok rahat görüyor. Fiyatına göre gayet iyi.,Tarafsız
Ürün güzel tavsiye ederim,Olumlu
ürünü 2 gündür test ettim ürünün +ları gelen mesaj ve çagrıları gösterıyor su içme hatırlacısı  olması su geçirmemesi -leri spor esnası kalp hızını tansiyon deyerlerını yanlış okuması adım sayımı tamamen yanlış şarja takılıyken 400 adım saymış kullanımı biraz sıkıntılı spor için alınacaksa daha kaliteli ürünlere bakılabir,Olumsuz
Ürün güzel paketlenmiş hızlı bir şekildede teslim edildi.tavsiye ederim.,Olumlu
"Çok hafif ve çekiş gücü gayet iyi geldi bana kolay saklanabilir ince bir yapısı var, kargo hızınıda beğendim",Olumlu
Göründüğü gibi değil idare eder,Tarafsız
Ürünün adaprör ve aküsü yok.Akü ve adaptörü aldığınız vakit çok pahalı bir hal alıyor.O paralara daha kaliteli ve güçlü bir ürün alınabilir.,Olumsuz
"Fiyata göre çok başarılı, sadece ızgara teli biraz ince ve borcam kullanırken çöküyor, dikkatli olun, bu için kare tepsi kullanın",Olumlu
On numara beş yıldız,Olumlu
"Eşleşme uygulamasının arayüzü çok kullanışsız. Film koydunuz, müzik koydunuz sonra ipadden izliyim, dinliyim dediniz, düzenli bir şekilde sıralanmış gelmiyor. Dosya isimleri üzerinden alfabetik sıralamanız gerekiyor herhalde.Bozulma potansiyeli çok yüksek olduğu için Sandisk sayfasından geri iade alma sayfası açmış. Belki daha az hafızası olan daha iyi çalışabilir. Bir tane daha almıştım, o bozuldu, iade ettim.Bulaşmayın yüksek hafızalı telefon alın derim.",Olumsuz
"alır almaz kahve pişirdim. tadı güzel oldu. kahve çiğ kalmadı. köpüğü de
oldu. alınabilir",Olumlu
Ordan burdan çıkan ürünü gelişi güzel kutulayıp göndermişler,Olumsuz
SES KALİTESİ İYİ ANCAK SES SEVİYESİ YÜKSEK DEĞİL...BİR DE GİYSİYE KISKAÇ TARZI Bİ ŞEYİ OLSA GÜZEL OLABİLİRDİ.,Tarafsız
göründündüğünden daha da güzel,Olumlu
Hepsiburada ürünü hala göndermedi 10 agustosta isleme alinacak yaziyor hala 3 gun gecmesine rağmen siparisimin hala isleme alinmasini bekliyorum.,Olumsuz
Berbat bir supurge halıda gitmiyor bile verdiğin para cop kesinlikle almayın,Olumsuz
Arkadaşlar kolay kolay yorum yapmam ama bu konuyla ilgili yapmak istedim kimse yanılmasın diye bende yorumlara bakarak aldım ses sistemini fakat çok beğenenleri merak ediyorum ya daha önce hiç güzel bir bu konseptide ses sistemi kullanmamışlar yada abartıyorlar kimse kusura bakmasın iyinin yanından geçemez bu ses sistemi idare etsin beni diyenler alabilir yoksa hayal kırıklığına uğrarsınız benden söylemesi bu ürüne bu kadar para vermektense 2+1 lere bakmanızda fayda var benden söylemesi,Tarafsız
alt kismi plastik bi o insani rahatsiz ediyo onun disinda bi sorun yok gibi,Tarafsız
"Su haznesi çok küçük ilk kurulumda hazneyi doldurdum deneme amaçlı
kullanıp nekadar bittiğine baktım haznede su bitmek üzereydi yani 15 dk.
da bir haznesi boşalıyor.",Olumsuz
beğenerek kullanıyorum,Olumlu
"Evet. Memnun kaldım. Ürün paketinde geldi. Şimdi kullanım klavuzunu
inceliyoruz. Ürünün 6-7 yıl önceki hali vardı bizde motoru yanmıştı
sanırım motoru yanmasın diye tasarımda baya düzenlemeler yapmışlar çok
daha şık ve güvenli olmuş.",Olumlu
"Ürün çok yavaş ve kararsız çalışıyor. Bilgisayarımda problem olabilir diye 2 bilgisayar da, daha denedim; çok kötü çalışıyor. Fatura ve kutusunu attığım için iade edemedim. Çok pişman oldum. Tavsiye edilmez.",Olumsuz
Oldukça kalitesiz bir ürün. Sürgüdeki koruma bantlarını çıkartırken (ki oldukça özenli davrandım!) metal yamuldu.,Olumsuz
aldım ve hemen denedim tam istediyim gibi bir ürün,Tarafsız
kızartma yapmak artık benım ıcın o kadar kolay kı yag ıle hasırnesır olmadan kızartmalarımı pratık bır sekılde yapıyorum ne kadar yag koydugum bellı oluyor kızartmalarım asla yag cekmıyor yapısmıyor hızlıca oluverıyor harıka urun tavsıye ederım,Olumlu
kesinlikle ikinciye kullanmazsınız,Olumsuz
"Mavi Siparisten sonra farkli kırmızı renk istedim , tekrar siparis verin
dediler . İptal edip tekrar verdim bu sefer bana gri geldi. Logitech
yazisi var ama logosu yok çakma olabilir",Olumsuz
kargo berbat ayın 9 unda kargoya teslim edilmiş ama elime 13 ünde akşam ulaştı,Olumsuz
kulaklık tek kelimeyle süper fakat kargo hizmeti berbattı,Tarafsız
kablosu iyi değil pek. Ama tuş tepkime canavar gibi,Olumsuz
"Ses kalitesi çok kötü. Bass boost, auto volume control ve equalizer kastım yok.",Olumsuz
"Paketleme iyi değildi. Bir parça kırık geldi. İş yerine istemiştim
teslimatı. vaktim olmadığı için detaylı bakamadım. Umarım önemli bir
parça değildir.",Tarafsız
Tesekkürler,Olumlu
hem tost için hem de bayatlamış ekmekleri kızartmak için kullanıyoruz çıtır çıtır ekmekler oluyor fiyat olarak cok uygun ve performans cok başarılı,Olumlu
"Etin suyundan yağından çıkan dumanı içine mi çekiyor :)) ben uzun zamandır kullanıyorum. bütün bölgeleri aynı sıcaklıkta olmuyor ama pratik olarak balkonda vs 3-4 kişiye ızgara yapabilirsiniz. içine delik aralarına uygun bir temizleme aparatı verselermiş iyi olurmuş.. araları zor temizleniyor. mutfakta felan yapmaya kalkmayın, her yer duman olur :)",Tarafsız
Arızalı çıktı ürün maalesef,Olumsuz
"arçelik garantisi altında 4 programlı çelik kazanlı, alınabilecek en
uygun makine",Olumlu
"Ürünün paketi ve faturası yoktu. Arçelik garantisi olduğu için geri
yollamadım yoksa hiç düşünmeden yollardım bir daha bu mağazadan
alışveriş yapmayı düşünmüyorum.",Olumsuz
Erken teslimat oldu çok teşekkür ederim ürününüz çok güzel ♥️,Olumlu
Ürünü alalı tam iki yıl oldu ... Hiç bir sıkıntısı yok tavsiye ederim hem ucuz hem kaliteli... tekrar teşekkürler...,Olumlu
Biraz agir ama cok begendim,Olumlu
"Günlük kullanım için aldığım ve sabah evden çıkarken sürdüğüm, gün içinde tazelemediğim halde akmadan kalması beni oldukça memnun etti. Tavsiye ediyorum.",Tarafsız
Ergonomik değil. Aynı markanın başka modellerine bakın.,Olumsuz
Ürün gayet kaliteli ve çekim gücü çok güzel.Fakat eşim halıları süpüremiyor çünkü çekim gücü çok yüksek olduğu için tekerlekleri hareket etmiyor.Bu sıkıntı.Borusu bence çok tırt uyduruk birşey hiç yumuşak değil çok sert her an kırılacak gibi.Toz haznesi küçük olduğu için filtresini düzenli temizlerseniz verimli kullanırsınız.,Olumlu
evt beğendik.tesekkurler,Olumsuz
Ürünü aldım fakat elime ulaşmadı üstelik Kargo takip bilgisi bile yok nereden takip edeceğimi bilmiyorum siparişimin nerde olup olmadığını öğrenemiyorum ücreti kalitesine göre biraz fazla ama yinede satın aldım,Olumsuz
Ürün kalitesi çalışması ile güzel bi ütün ve önemlisi hızlı teslimat teşekkürler,Olumlu
"Kullanılmış, yıpranmış ve imalat hatalı (defolu) ürün gönderdi. İade talebime de 3 gündür cevap vermiyor.Ürün: Korkmaz Demtez elektrikli çaydanlık",Tarafsız
alacaklar icin firin ayari tek tip sadece derece ayarliyorsunuz alt ust pisirme ayari yok tek fanda calisiyor,Tarafsız
Daha önce kullandığım ütüm de philips marka bir ütü idi.çok memnundum.İhtiyacı olan birine verdim.PHİLİPS azur performns plus GC 2600 aldım.Gerçekten çok mükemmel ütülüyor kırışıklıklar çok çabuk açılıyor.Marka hakkını vermiş...tavsiye ederim.Sipariş çok kısa sürede ve özenle paketlenmiş olarak geldi.  Çok teşekkürler HEPSİBURADA,Olumlu
"Kumandası kullanışlı değil şuan çekmecede ve yakında muhtemelen çöpe gidecek.  Gözlüğe gelince alıp bi dener bisüre kullanırım derseniz alın derim ama uzun süre kullanırım derseniz iyi bişey alın,  burun kısmı ağrı yapıyo,  görüntü çok iyi sayılmaz,  mercek ayar yerleri heran elinizde kalacak gibi duruyor. Açı değeri bildiğim kadarıyla 80 derece pekte yeterli sayılmaz.",Olumsuz
"Ürünün paketine özen gösterilmemişti.Olduğu gibi göndermişler.Bir de
ürünü yanlış adrese yollamışlar.Gerçi kargo işini hallederiz dediler ama
benim bulunduğum bölgede kargo sıkıntılı olduğu için ve işimin
aciliyetinden dolayı 36 derece çöl sıcağının altında kargoyu gidip
kendim almak zorunda kaldım.Firmanın yıldızını kullandıkları kargo
firmasının yüzünden eksik veriyorum.Yoksa üründe herhangi bir sıkıntı
yok.Umarım en kısa zamanda kargo şirketlerini değiştirirler.",Tarafsız
ürün çabuk ısınıyor. bağlantı kabloları çok kısa. içindeki yapışkan çok adi.  onun haricinde kanal geçişleri fena sayılmaz. görüntü kalitesi iyi ama ses kalitesi kötü. wifi antene gelince. o zaten ayrı bir dert. bendeki tüm wifi antenleri denedim. ama hicbir anten olmadı. kendi next marka anteni bile görmedi. nasıl bir saçmalıksa illa belirtilen modelde wifi anten almak gerekiyormuş. yani o da ayrı bir masraf.  keşke böyle saçlamalık yapmasalardı.,Tarafsız
"Guclu motoru var, severek kullaniyoruz.",Olumlu
Ürün kaliteli ve kargo hızlı bir şekilde elime ulaştı hiç bir sıkıntı yok teşekkür ederim,Olumlu
"Mağaza güvenilir hızlı kargo mini buzdolabı büro yada yalnız yaşayanlar
için ideal ama benim gibi bulaşık makinasının yerine koymayı
düşünürseniz bir tik büyüğü 140 lt almanızı tavsiye ederim o tam
oturacakmış.tavsiye ederim.",Olumlu
Olumsuz yönleri: GENPA garantili diyorlar ama genpa dan sorguladigimizda GENPA satisli değil diyor bu durumla karşılaşan varmı,Olumsuz
Bir iki yorum üzerine hemen koşup tost yaptım.Arçelik 2400 watta %100 dersem bu 1800 watt olmasına rağmen % 90 eder diyebilirim.Görüntüsü ise çok hoş.Tezgah üstünde sevimlilikle durabilir.,Olumlu
idare eder çok bir beklintiye girmeyin,Tarafsız
"Ofiste kullanmak için aldım çok kaliteli bir ürün,artık soğuk yemek yemiyoruz",Olumlu
"benim band adımları %30 civarında fazla sayıyor, genel bir problemmiş. almadan 2 kere düşünün.",Tarafsız
mng kargo ile 5 gün de geldi  mng kargonun gevşekliği ürün güzel paketlenmemişti kutunun içinde sallanıyordu,Tarafsız
yanı pek emın olamadım derınlemesıne temizlik hıssı yok bence ama cıldı kurutmuyor bu ıyı bırsey,Tarafsız
"Ürün güzel ama tüplü. Gazlı yazmışlar . Enayi Yok karşınızda kardeşim.
Biraz şeffaf olun",Olumsuz
"Bu ürünle birlikte JBL kablosuz kulaklık aldım. Onun ses kalitesi daha
iyi. Aldanmayın",Olumsuz
"ürün evde 5 gün montaj bekledi. servis çok kötü. ürünü aldığım andan
itibaren hızlıca kargo yapıldı ve elime ulaştı ancak servis tam bir rezalet.",Olumsuz
"Ürün anlatıldığı gibiydi. Çekişi çok iyi. Montajı kolay. Boş yere 3 4
katı fiyatlar ödemeye gerek yok. Teşekkürler.",Olumlu
Hangi parçasını kullanırsanız kullanın hiç Bi sıkıntı çıkmayan çok güzel bir ürün 😀tefal kalitesi,Olumlu
"ben aldigima pismanim. fan yeri cok isiniyor ve cok ses cikartiyor
alali 4 ay oluyor 10 kere kullanmamisimdir.yinede ekran kapaniyor ve simsiyah oluyor",Olumsuz
"O kadar sağlam bir ürün ki, 6 yıldır kullanıyorum, hiç arızalanmadı. Fakat ne yazık ki mükemmel değil. Bir kere çay koyulan süzgeç plastik-metal karışımı. Demliğin çay döktüğümüz uç kısmında da plastik metal karışımı süzgeç var. yani kaynayan suya temas eden plastikler var.  Arçelik hangi devirde yaşıyor, plastiğin zararlarından haberi yok mu. Diğer problem büyük olan su kaynatma haznesinde suyun döküldüğü yerde deliklerin olduğu kısım paslandı ve karardı. Pas sökücüler kullanmama rağmen ne yaptıysam o pası sökemedim. Göze çok kötü görünüyor. Ürün sağlam ve çalışıyor olmasına rağmen sırf o pas yüzünden yenisini almak zorunda kalacağım.",Tarafsız
şahane tavsiye ederim çokta uygun kullanisli,Olumlu
ürünü yaklaşık 3 hafta kadar önce aldım. çift taraflı baskı özelliği olduğu yazıyor ama ya ben bulamadım bunu ya da olmayan bir özelliği var gibi göstermişler. insan kendisini kazıklanmış gibi hissediyor. biraz daha sessiz olsa gayet iyi olurdu. onun haricinde gayet iyi bir ürün.,Tarafsız
"Ses performansı beklediğimden düşük çıktı fakat Jbl ürünleri genellikle uzun ömürlü oluyor, ayrıca alırken dikkat etmemiştim, sesi yükseltme kısma düğmesi yok telefondan yapmak zorunda kalıyorsunuz.",Tarafsız
Üründen gerçekten çok az ses çıkmakta kesinlikle tavsiye etmiyorum başka bir ürüne bakın,Olumsuz
Ürün çok güzel kaliteli ama bıçakları o kadar keskin ki rendeye getirmek için doğrayıcı el kestiriyor keşke onu çıkamadan bir başka aparat yapılsaymış,Olumsuz
"Ürün bana ulaştı teslim aldım fakat paket içerisinden çıkarttığım an sağ
arka tarafında göcük ve boya atması yaşanmış.Bu durumda kargonun teslim
etmiş olduğu kutuya baktığımda bir darbe göremedim sanırım mağazadan bu
şekilde gelmiş, teslim aldım bir kere fakat bunu da belirtmek istedim.",Olumsuz
kullanişlı,Olumlu
Klavye iyi güzel ucuz ama makroları cok dandik cok yavas hazırlıyor ve makro hızını değiştiremiyoruz. yandaki multimedya tuşları neredeyse gözükmüyor yerlerini ezberlemeniz lazım.,Tarafsız
kargo çok hızlı geldi ama üç ürün aldım içlerinden biri çok çizilmiş çıktı başkada bir sıkıntı yok,Tarafsız
Arçelik marka Tiryaki Çay makinası  ( K 3282 IN inox  1850 - 2200 w ) modelini aldım.  Çaycı ( 6 yıl) kullandık şimdi arıza yaptı. Arçelik yetkili servisinde yedek parça yok. Normalde bu tür ürünlerin en  ( 7 ile 10 yıl ) parça bulundurma zorunluluğu vardır. Ama parça yok ürün çöpe atılacak. Bundan önce yine Arçelik marka çaycı kullandım yine aynı sorun. Bu nedenle mağdur oldum. Sizlerde aynı sorunu yaşamayın.,Olumsuz
sipariş teslimat süresi her şey 10 numara  ürünü açtık denemedik daha görüntü güzel sağlam bir şekilde elimize ulaştı,Olumlu
Teslimat tam zamanında geldi teşekkürler,Tarafsız
"Bu üründen 2 yıl önce almıştık. 
Genel olarak güzel bir makina. Filtre değişimlerini ve temizliğini düzenli yaparsanız çekiş gücünde sıkıntı yaşamazsınız. Sorun nedir peki: bizim yaşadığımız sorun kumandanın olduğu sapın kırılması. Bu ve benzeri sap boru hortum vs sorun yaşatırsa bunlar garantiye girmiyormuş. Ücreti mukabilinde alın diyorlar. Sadece tutma sapı 125-150 arası.. 
Hadi aldınız ömrü ne kadar olacak bu da belirsiz.",Tarafsız
Berbat,Olumsuz
kargo ve gönderim yapan firma ile ilgili hiç bir sorun yok. ancak ürünün kendisi sorun. kırışık açma zayıf buhar iyi olmasına rağmen başarısız tefal den sonra hiç memnun kalmadık.  yaklaşık 1 yıldır kullanıyoruz.,Olumsuz
"Pratik hızlı, keyifle kullanıyorum",Olumlu
Tasarım güzel. Malzeme kalitesi güzel. Ses kalitesi de güzel ancak ses seviyesi yetersiz.,Tarafsız
Biraz büyükçe geldi. Kalite yönünden fiyatına göre idare eder,Tarafsız
ÇOK MÜKENMEL DEĞİL AMA FİYATINA GÖRE FENA DEĞİL,Tarafsız
Paket duzensizdi,Olumsuz
"Makinayı yorumları okuyarak aldım ama beklediğim gibi çıkmadı.En azından 1-2 işimi görseydi.Penya,biraz kalın kumas,kıvrımlı yerler,pantolonlarda bel tarafları,kotları dikmiyor.Kot diktiğini falan söylüyorlardı ama dikemedim mesela.İplikleri beğendiremiyorsunuz.Kalın kumas veya kıvrımlı yukarıda bahsettiğim yerleri dikmeye çalışırsanız yüksek sesli gacırdıyor.Bu paraya açıkçası yazık.Öyle ahım şahım birşey beklemeyin hatta ek birşey beklemeyin.",Olumsuz
bilgisayar adaptörü gelmedi ona göre alın derin,Tarafsız
rezistansı çok aralıklı çok geç pişiyor ve zayıf sıcaklık tost makinasında daha iyi pişer,Olumsuz
"Ürünü aldım çok memnun kaldım hafif olmasına rağmen çok güzel ütülüyor
ayrıca buharı kuvvetli ısı derecesi kararlı alacak olanlara öneriyorum",Olumlu
kolay ütü pratik  kireç gözü mükemmel,Olumlu
Ürün distribütörlük garantisinde değildi itahalatçı garatisinde açıklamada türkçe dil desteği yok dediğine bakmayın ürün global versiyondur uygulamayı güncelleyince direk türkçe oluyor ürün çok hızlı geldi,Tarafsız
"Olumlu yönleri: Sorunsuz sıkıntısız geldi çalışıyor hiçbir problemi yok

Olumsuz yönleri: Alt tabanı yok direk fişe takıyorsunuz bu yüzden kullanımı kısıtlı geliyor.",Tarafsız
daha kaliteli olabilirdi beklediğim kalitede degildi ama iş görür,Tarafsız
"Ürünü çok beğendim , özellikle bizi diğer kargo firmalarıyla uğraştırmadığınız için ayrıca teşekkür ederiz.",Olumlu
fiyatina gore iyi 😊,Olumlu
evinizin salonu ile yatak odasi arasinda mesafe varsa 130 110 mt evde oturuyorsaniz kapilar acikken muzik sesi gelir yoksa imkansiz etrafta hic ses yoken belki kucuk bir tingirti sesi bass i kotu diyenler icinde canli muzik secenekleri var pcnizin sesayarlarinda onu acin bass sesini kismis olursunz,Tarafsız
sürülmesi zor ve 3 aya kurudu çöpe attım,Olumsuz
"Ses kalitesi çok iyi ama ürünün üst kısmı çok kaba kafada boşluklu duruyor, hiç rahat değil sürekli düşüyor",Tarafsız
süper bir alışveriş oldu.,Olumlu
tavsiye ederim onca para baska markalara vereceginize  alınız 4 programlı ideal   ayrıca içindeki sepet demir  plastık degil  arçelik   garantisinde,Olumlu
aparatlar bırbırıne yeterınce ıyı oturmuyor hatta sureklı cıkıyor onun dısında ıdarelık olarak kullanılabılır ama kalıtelı deıl cok sey beklemeyın,Olumsuz
Ürün güzel. Çok küçük. Ses kalitesi iyi. Boğma falan yapmıyor. Fiyatına göre uygun. Ancak bass düzeyi pek tatmin edici değil..,Tarafsız
Ürünü henüz kullanmadık ama luxell-kumtel servis çok kötü. Müşteri hizmetleri çok zayıf. Bu sebeple düşük puan veriyorum. Hepsiburada ve tedarikçi firma tarafından sıkıntı yok.,Olumsuz
Ürünü hiç begenmedim. Sanki hic kullanmamissin gibi,Olumsuz
"ürün kırık geldi + çalışmıyordu nasıl bir mağaza bu adamlar bozuk ürünü
yolluyor tavsiye kesinlikle etmiyorum.",Olumsuz
Ürün oyuncak ütü gibi,Olumsuz
Arkadaşlar kulaklıktan konuştuğunuz zaman sesiniz gitmiyor,Olumsuz
Internet saglayicimiz adsl fakat seceneklerde yok. Ama modem hem vdsl hem de adsl uyumlu görünüyor. Kurulum tamamlanmıyor.,Olumsuz
Ürün bozuk geldi.,Olumsuz
"Ürün anlatıldığı gibi.Satici ertesi gün kargolanir dedi ama 2 kere mesaj
yazdım 2. gün kargolandı.Yurtiçi kargo çok hızlı ürünü 1 günde
Antalya'ya ulaştırdı.",Olumlu
Gayet memnunum,Olumlu
çok memnun kaldım teşekkürler trendyol,Olumlu
En iyi tarafı sessiz olması. Güçlü bir makine. 2016 Ağustostan beri kullanıyorum. Gönül rahatlığıyla tavsiye ediyorum.,Olumlu
"BU ÜTÜYÜ ALIRKEN ÇOK ARAŞTIRDIM, ÖNCELİKLE KÖTÜ YORUMLARA BAKTIM EN PAHALISIDAN EN UCUZUNA KADAR HEPSİNDEN DERTLİ İNSANLAR. ÇOK KAFAM KARIŞTI BENDE HAFİF OLMASI VE MAKUL OLMASI SEBEBİYLE BU ÜRÜNÜ ALDIM. OLDUKÇADA MEMNUN KALDIM. ÜTÜ ISINMADAN VE DE BUHAR MODU AÇIKKEN SU KOYARSAN BÜTÜN ÜTÜLER DAMLATIR HATTA AKITIR. İŞİN BİTTİĞİNDE DE İÇİNDE SU BIRAKMAYACAKSIN. ADAMLAR KULLANMA KLAVUZUNDA YAZMIŞLAR. BENCE ÇOK PARA VERMEYE GEREK YOK ZATEN PAHALI ÜTÜLERİN ÇOK AĞIR OLMASINDAN BAHSEDİLİYOR BU ÜTÜ GAYET HAFİF. TAVSİYE EDERİM.",Olumlu
nihayet aradığım ürünü buldum,Olumlu
birebir homemax ile aynı ve pratik.. kullanımı çok zor değil ama klavuzu iyi okumak gerekiyor. fiyat-kalite performansı gayet iyi..bu fiyata daha fazla detay beklememek lazım,Tarafsız
"Ürün eski olabilir mi diye düşünmedim değil. Saç boyasını Inoa oksidan
ile karıştırdıktan sonra içindeki partiküller erimedi. Garip parçacıklar
kaldı. Saçlarımı yıkadıktan sonra saman gibi olmuştu. Her zaman Inoa
kullanırım, asla böyle olmamıştı. Aksine, hep yumuşacık olan saçlarım
mahvoldu. Tekrar Inoa denerim, ancak bu mağazadan almayı düşünmüyorum.",Olumsuz
fiyatına göre çok iyi performans memnunum iki tane başlığı var,Olumlu
Motor gücü muhteşem. 2 saniyede soğanlar i kesti.hatta rendering kıvamına getirdi. Diğer pahali ürünlere Bin basar,Tarafsız
Ürün güzel işlevini yerine getiriyor,Olumlu
Çok hızlı kargo ve güvenilir bir alışveriş oldu.  İlk defa bu siteden ürün aldım ama süreçten memnun kaldım. Ürün çok süper değil çekiş gücü küvetli ama parçaları çok basit.,Olumlu
Ürünün okuma hızı 537 MB/saniyeyi görüyor ama yazma hızı 70-90 MB/saniye civarında. Üründe bir sıkıntı var sanırım.,Tarafsız
"Olumsuz yönleri: Arkadaşlar ürün elime geçmedi bu yüzden birşey diyemiyorum, fakat aynı gün kargo yada birkaç tl daha ucuz diye bu satıcıyı seçmek isterseniz bilinki ürün aynı gün kargo yapılmadığı gibi mesajlarınıza cevapta verilmiyor. Unutmayınki hizmeti iyi sunabilmek için aynı gün kargo yapmayı tercih eden diğer satıcıların hakkını yemiş olursunuz",Olumsuz
taşıması gerçekten rahat oluyor ve kaliteli bir kulaklıkla dinleyince ses harika geliyor. tuşları adi değil fakat biraz daha uzun süre kullanabilmeyi bekliyordum ben.,Tarafsız
"Ürün çok güzel ancak...! Renk istediğim gibi değil. Ön tutma kulpu önde
uzun bir kulp görünüyor Ancak iki yandan tutma kulpu var. Diğer kulp
daha şık duruyordu. Eğer mağaza iletişim kursaydı isteğimizi yerine
getirebilirdi. Ama iletişim yoktu maalesef. Sonuç olarak Akel ızgara
kalitesi belli.",Tarafsız
Çok teşekkürler,Olumlu
urunu begendim ancak birdaha surat kargoyla alakali bir magazadan almayacagim,Olumsuz
mükembelllllll,Olumlu
"Sene olmuş 2020, hala bu tableti almak gibi düşünceleriniz varsa aklınızdan silip atın. Tamam çıktığı döneme göre güzel tablet kaliteli falan ama yazılımı eski. çoğu uygulamayı yükleyemezsiniz. Ulan fiyatı 2000 lira olmuş bu tableti seneler önce ben aldığımda 400 TL idi!  Hala da bozulmadı taş gibi tablet ama bu dönemde alınmaz oğlum. Satıcılar hayvan gibi fiyat artırıyor. Hayvan gibi stok yapmışlar. Ayıp lan! Bu tablet tarihi eser lan! Utanmıyor musunuz lan bu bu eski alete yeni bilgisayar parası  istemeye!",Olumsuz
2018 5. ayinda takdirdim yazin 11 ayda actim kislik mada gectim 15 gun kullandim makina patlama sesleri verdi servis gaz valfi atesleme trafosunu degistirdiler 2019 11.ayinda tekrar kislik mada gectim 12. Ayda yune patlamali yanma ve yine ayni gaz valfi ve atesleme trafosu degisicek dediler 2 gun sogukda bekledik parca siparisi verdiler 2 gun daha bekleriz biz turk milletiyiz donarak olmeyiz aldiigimami yanayim servisin ilgisizliginemi yanayim insallah sizlere anlata bilmisimdir,Olumsuz
