çok hızlı bir şekil el ulaşmak ve performans çok memnu tavsiye etmek ,1
ürün gelmek paket düzgün kargo yapmak ama daha alıştırmak teşekkür ,1
ürün iyi değil ,-1
bu fiyat inanılmaz kalite bir bulaşık maki ben çok memnu ,1
ürümek gün önce almak bugün kullanmak kullanmak bir ürün saçmak kesmek kırpmak resmen bıçak yeterince keskin değil ,-1
ürün çok hafif sağmak solmak sallamak idare etmek ,-1
teşekkür Trendyol ,1
robot Parc re Vs çok plastik Hera kırmak olmak şimdilik kullanmak bir problem yaşamak ,1
saat iyi fakat şarj fazla gitmek ,-1
Çook kullanmak bir ürün ,1
" ,1 yönleri: kısa sürede doğrayıveriyor

 ,-1 yönleri: başlık sürahiye zor yerleşiyor  ,1",
ekranmak çok kötü bilgisayar her açmak saat aymak istemek ,-1
sensör yok sanmak baş sağmak solmak çevirmek görüntü dönmek indirim fiyat için varmak diye ,0
 ,1 yönleri: Kullanışlı ve büyük  
pişirmek iyi yorum sonra yapmak ,1
"bu fiyat aralığında makul bir ürün    çekişi çok güçlü sayılmaz idare
eder.  tek sıkıntı montaj    mutfak dolabını söktüm   aspiratorü yerde
monte ettim   aspiratörle beraber dolabı tekrar taktım.  ,0",
çok güzel bir ürün memnun kalmak ,1
ürün güzel kargo inanılmaz hızlı tavsiye etmek ,1
"ürünü uzun zamandır kullanıyorum  ,1 ve  ,-1 yanlarını söylemek istedim
ürün fiyatı iyi ama çok kullanışlı değil yani ince bir et tavuk veya balık ürününü bile pişirmesi rahat 15-20dk sürüyor ve kuru oluyor yani mangalın yerini hayatta tutmaz ve birşey pişirdiğinizde çok pislenme yapıyor açıkçası önermiyorum ama öğrenci evinde uygun olur ucuz yollu ızgara kısaca  ,-1",
bir yılmak arıza yapmak hayal kırık uğramak doğrusu servis gitmek bakmak ,-1
"Yaklaşık 2 yıl önce bu sistemi arkadaşıma tavsiye ettim  aldı ama ürünü stabil kullanamadığını söyledi.
Kasaya güncellemek için ben aldığımda böyle bir kasayla ilk defa karşılaştım kasa elinizde eğiliyor. Güç kaynağı anlatılmaz. Disk montajı berbat 2 yıllık disk mefta. Güç kaynağı değişimi  SSd takviyesi  işlemci soğutucusu değişimi. Şimdi rahat kullanılabiliyor. Bir işlemci içim o kadar para verilmez  ,-1",
muazzam maki ,1
henüz demek fakat kalite ve görüntü güzel ,1
idare etmek fiyat göre makul ,-1
ürün el geçmek tahmin daha hızlı gelmek teşekkür ,0
kullanım kolay fakat eşmek kazmak inşallah parmak gözgü değmek hemen dağılmak heryer bulaşmak ,-1
çok güzel ürün tam anlatmak gibi ,1
oldukça fay bir ürün ,1
ürün çok güzel tavsiye etmek herkes  I almak ,1
fiyat göre gayet güzel ürün sessiz hafif kadem güç sevi var kadem gayet güçlü ve Başar ,1
" ,1 yönleri: Yanlis renk yollanmis

 ,-1 yönleri: Yanlis renk yollanmis  ,-1",
çok sık çalışmak ve se rahat etmek bu dış hacı büyük ve kullanmak ,-1
anne almak çok beğenmek teşekkür ,1
fiyat göre uygun çok bir beklenti olmak ama kötü değil de demek ,0
" ,1 yönleri: Kullandım.Güzel bir ürün Tavsiye ederim.

 ,-1 yönleri:  ,-1 yönünü henüz göremedim.  ,1",
almak kesinlikle tavsiye etmek ,-1
kesinlikle çok güzel bir ürün ,1
kesinlikle tavsiye etmek piyasa Tl ürün bir fark yok şu taşırmak ortalık su ve aşırı gürültü ,-1
 ,-1 yönleri: ertsei gün kargo diyor yalan 3 gün de geliyor kardeşim ürün geldi kırık ups kargo ile gönderiyorlar oda sorunlu. iade edelim dedim sonrasında iyi niyet göstererek yenisini gönderelim dediler tamam dedik o da 3 günde geldi.yine kırık ve farklı ürün geldi.geri gönderelim iade edelim sağlam dedim tekrar 10 gün geçtiği için almıyoruz dediler servise götürün yaptırın diye de akıl veriyorlar. paramı iade istiyorum diyorum servise götürün yapalım diyorlar gitti gidiyor a yakışmayan terbiyesiz bir işletme almayın sorun yaşamayın  
ütü gibi kullanmak anlamak kalite ama şu anmak iyi fiyat uygun ,1
tek Kelim harika ,1
"hortum üzerindeki uzaktan kumanda düğmelerinin bulunduğu sapın dizaynı çok kötü.
çok kolayca kırılıyor ve yedek parçası çok pahalı.
bence bu parça için fabrikasyon DİZAYN HATASI denilip yenisi ile değiştirilmeli.
 AHMET COŞKUN  ,-1",
ütü Tefal fark hemen ayırt etmek kargo ve ambalajlamak iyi ,1
orjinal ürün açmak ürün ,1
hiç iyi yıkmak kır çıkmak diye program değiştiri saat sürmek yâd sürekli ön yıkamak yıkamak gerekmek ,0
kutu çıkarmak her yemek yağmak iç pek kullanmak olmak sanmak ,0
hiç tavsiye etmek çünkü etmek yapışmak balık çevirmek bile mümkün ,-1
satmak firma kötü maalesef ,-1
çok güzel ,1
tam bir atom karmak çok çok memnu harika bir süpürge çekmek Gu pratik bu fiyat şahane ,1
muhteşem bir performans beklemek ama iyi iş görü ,0
" ,1 yönleri: Fiyat iyi

 ,-1 yönleri: Görümtü çok iyi değil ancak bu fiyata tabi bu kadar olır  ,0",
öğrenci için çok iyi ,1
"Ürün kullanışlı ve kalşteli tavsiye ederim.kullanıma göre fazlasıyla
işimizi görüyor.  ,1",
"Geldiğinde ön camı kapanmıyordu kargodan mı üretim den mi bilemedim
servis çok ilgiliydi sağa sola bükerek halletmeye çalıştı kapndı ama
içten bakınca demirin eğriliği görülüyor satıcı servis iyi ürün kötü  ,0",
harika düşünmek almak kusur her yöney fiyat haketmek ,1
"tesekkur ederim güzel bir ürün. Hızlı kargo 
tavsiye ederim..  ,1",
demir döküm sesli yanmak ben hiç beğenmek ,-1
" ,1 yönleri: ÜRÜNÜ FİYATINA GÖRE GÜZEL KULLANIŞLI AMA MALZEME KALİTESİ DÜŞÜK

 ,-1 yönleri: METAL BORU KISMINI AYARLAMALI DİYOR ÖZELLİKLERİNDE AMA BİZE SABİT GÖNDERDİLER SİNBO GENEL MERKEZİ İLE GÖRÜŞTÜM.BANA YENİSİ GÖNDERDİLER ANCAK ODA SABİT BU KONUDA GEREĞİNİN YAPILMASI HUSUSUNDA  ,-1",
kesinlikle tavsiye etmek ,1
" ,1 yönleri: Ürün güzel

 ,-1 yönleri: Ayaklığı çok kötü sabit durmuyor  ,0",
evet tavsiye etmek ,1
su akıtmak baş tutmak buhar vermek yeterince güçlü değil beklenti kesinlikle karşılamak ,-1
ay bozulmak kendi kendi Şark durdurmak Şark değişmek önermek ,-1
çok kullanmak bir ürün kendi küçük ama işlev büyük ,1
ürün anlatmak gibi Başar bir ürün ,1
hızlı kargo iyi süper iyi ,0
paketlemek çok beğenmek ama ürün sorumsuz gelmek ,1
"bi kere kullandım alttan sızdıryo ...
şuan servise götüreceğim ama hiç beğenmedim.
malesef sinbo gözümden düştün  ,-1",
çok kullanmak ,1
"Paketlemede sıkıntı yoktu ancak ruju açarken kenarına yapışması büyük
sıkıntı. Her açışımda kenarına yapışarak açılıyor.  ,-1",
gelmek beri el düşürmek kırmızı almak çok memnu ,1
aynen gibi tavsiye etmek ,1
birinci hafta bozulmak orijinal mi değil ,-1
gün önce almak hızlı gelmek ve su anmak için fiyat göre çok iyi maşallah güvenilir ve sağlam firma gerçekten teşekkür ,1
korkmak garanti mağaza daha ucuz almak kargo sorumsuz gelmek ,1
Tv güzel ama kanal geçmek yavaş ,-1
arzu kalite ve hızlı güvenilir satmak ,1
ürün kalite tereddüt etmek almak ,1
ürün sürekli arıza vermek birkaç dakika sonra normal dönmek servis danışmak bu normal belirtmek ,0
vermek sipariş gelmek Arçelik servis gelmek kuru kullanmak satmak firma kutlamak ,0
ürün güzel kargo berbat yurt iç kargo ,-1
üst kapak Soruklu kapanmak kapatmak cami kırmak ,0
bence Led ,-1
alt kısım şu çıkmak ağız yemek paslanmak kefal bek bir performans ,-1
ürün çok kalite ürün üst aparat çok dar ürümek sağlık kül alt huni çok dar çabuk tıkamak ,-1
 ,1 yönleri: guzel  
ürün beğenmek sıkıntı yok tavsiye etmek ,1
fiyat göre idare etmek çok ince toz almak Araç içersi rahat kullanmak ,0
kargo günde gelmek oldukça hızlı demek ürün istemek gibi teşekkür ,1
"Makinayı taktık ve ürün çalışmıyor servise götürdük dişlisi bozukmuş
süper daha hiç kullanmadan dişli bozuk olması ürünün kontrol edilmeden
piyasaya çıktığını gösteriyor  ,-1",
"KESİNLİKLE ALMAYIN 
Paranız çöpe gitmesin
1) Ürün çok çok uzun sürede pişiriyor   pişirdiği patatesten metal tadi geliyor. Hb müşteri hizm.ile görüştüm  Sinboya sorun dedi. Sordum ürünün fotolarını gönderdim sinboya. Urun orijinal dediler. YANİ SONUÇ: SORUN SİNBODA  DÜŞÜK KALİTE MAL ÜRETİP İNSANLARIN SAĞLIĞIYLA  AKLIYLA ALAY EDİYOR.  

2) Paranızla rezil olmak istiyorsanız alın. Benden önceki yorumlara da bakın son zamanlarda (2018) alanların %80 i pişman. yorumlara detaylı bakmadan sipariş verdim ben. Aklınızda olsun ürünle ilgili tüm yorumları okuyun  ucuz üründen uzak durun. Artık herseyin bedeli artıyor.  ,-1",
"Makina bozuk çıktı çalışmıyor mağazaya yazdım şimdi cvp bekliyorum
Aslında alırken mağaza yorumlarına bakmıştım  ,-1",
kalite bir ürün ,-1
"Ürünü sipariş edip teslim aldıktan yaklaşık bir ay sonra montajını
yaptırabildik  yaptırdığımız günün akşamına pervane dönmemeye başladı 
eve servis hizmeti olduğunu sanıyordum maalesef yokmuş  şimdi tavandan
çıkardık servise götürülmeyi bekliyor  sonra servis sürecini
bekleyeceğiz  sonuç ise muamma?? daha hiç kullanamadan böyle bir durum
çok üzdü 🙁 RAKS yılların markası umarım ürününün arkasında durur.  ,0",
güzel iyi paket ama kargo zamanında gelmek ,0
"1.urun gayet guzel ısıtıyor 
2.programlama fonksiyonlari mantikli kullanisli(ben kumandadan kapatabiliyorum kullanim klavuzunu iyi okumak lazim)
3.kademeleri cok ihtiyac miktarinca ayarlanabiliyor
4.ilk basta ses cikartarak calisiyor bu gayet normal
5.urun platformu zayif sallanti yapiyor ama akilli cocuklariniz varsa sorun degil
6.urunu sicakken tasiyamiyorsunuz 
7.egerki kumandasi kaybolursa hic bir fonksiyonunu kullanamiyorsunuz ki zaten bu urunun özelliği kumandasi bence
8.sensor suresi daha kisa olmali cunku cocuklar icin tehlike arz edebilir yerde olmasindan
9.kumandasinin led aydinlatmasi yok 
10.govdesindeki dugmelerdede aydinlatma yok aslinda cok basit bir sistem ama yapmamislar arkadaslar
11.ve en onemlisi bence termostat koysalarmis harika olurmus

ufo kalitesine diyecek yok isigin temas ettigi heryer gayet guzel isiniyor buna havada dahil 

hepsiburada icin ayrica tesekkurlerimi iletiyorum cunku sorunlara çözüm üretiyorlar ve musteriyi memnun etmek icin elinden geleni yapiyorlar.
not:yasadiginiz sorunlari bi kac defa yazarak iletin egerki çözüm bulamiyorsaniz musteri hizmetlerine baglanin sorularınızı hizli bi sekilde cozuyorlar.  ,0",
pişirmek çok Başar fakat çok ses çıkarmak ,-1
kalite çok kötü iade etmek ,-1
ürün güzel ama mağaza ürün günde günde el ulaşmak ,1
iki bıçak üç nedense tam oturmak başlık ama o dış beğenmek ,1
"Soğutucu çalışsa bile sadece vantilatör üflüyormuş gibi. Ekstra bi
soğukluk yok.  ,-1",
 ,1 yönleri: güzel makina  
 ,1 yönleri: Almamın 2 sebebi vardı 1. Wat gücüne gore mükemmel emiş gücüne sahip olup halıyı yerden kaldırması 2. Si ise başlığının kendi etrafında tamamen donup koktuk altlarına dahi rahat ca yatar pozisyona gelip süpürmesi bu fiyata bu gucde kesinlikle mükemmel ablamda görüp kullanıp aldım umarım sıkıntı yasamadan bende kullanirim  
süper geç gelmek ama çok iyi ,1
 ,-1 yönleri: Şarj aleti çok kötü çok yavaş şarj ediyor 10dk da %1 bile dolmuyor aşırı kötü yani tabletin şarjıda çöl çabuk bitiyor hiç beğenmedim o yönünü  
vasat bir ürün ,0
çok fazla par vermek gerek yok iş Görür güzel bir ürün almak menü olur  ,0
sıvı deterjan aparat malzeme eksik çıkmak ,-1
ürün metre çekmek iade etmek par eksik iade etmek ,0
"İlan başlığında gri renk yazıyor ama gelen renk kırmızı  öncesinde bilgi
vermek mi  oda neymiş!!! Eşim paketi açmamış olsa iade edip başka
mağazadan alırdım.  ,-1",
"kaliteli bir marka olmasına rağmen istediğim performansı alamadım. temizliği kolay bulaşık makinasında yıkanabiliyor denmiş ama alt kısmı çukur olduğu için oraya su birikiyor ve makinamdaki diğer bulaşıkların kurumasına engel oluyor
bayat ekmekleri iyi doğrayamadı  eşim soğan doğraması için özellikle aldı fakat büyük parçalar halinde doğradığı için ben elimde doğramak zorunda kalıyorum. sanıyorum bıçağı biraz yukarıda kaldığı için küçük parçalara ayıramıyor.  ,-1",
mükemmel ürün ve kalite hizmet ,1
anne ve ben âdet vermek hızlı bir şekil ulaşmak ürün araştırmak almak yapılanmak ,-1 YORUMLARA KESİNLİKLE KATILMIYORUM. YAKLAŞIK 10 GÜNDÜR KULLANIYORUM. HALILARIM SHAGY HALI VE SÜPÜRMESİ ZOR HALILAR. TEMİZLEMESİNE HAYRAN KALDIM. EMİŞ GÜCÜ OLDUKÇA İYİ .BAŞLIKLARI DA KULLANIŞLI . SESSİZ DEĞİL DİYENLER SÜPÜRGE SIFIR SES ÇIKARAN HİÇBİR ELEKTRONİK ALET BULAMAZSINIZ. ESKİ SÜPÜRGEMLE KARŞILAŞTIRINCA GERÇEKTEN OLDUKÇA SESSİZ. RAHATSIZ EDİCİ DEĞİL.  
ürün orjinal değil bu bilerek almak ama ses güzel ,0
evet oldukça güzel ve kullanmak bir telefon ,1
ürün gerçekten harika çok iyi çekmek ses o kadar fazla değil fazla demek anlamak ,1
"Sürekli bağlantısı düşüyor ve resetlemek gerekiyor.Bana gelen mi
kusurluydu bilmiyorum ama iade değişim için uğraşmadım bile.Tavsiye
etmem ürünü..  ,-1",
"Endişelerim vardı. Ama kapalı kutu orijinal üründür. Ürün çok iyi
ambalajlanmış ve hızlı kargo teşekkrler.  ,1",
"ürün fena değil ancak gövdenin plastik olması beni tedirgin etti. en
azından ürün bilgilerine bu belirtilmeliymiş  ,1",
ürümek gelmek ,-1
çok beğenmek çok teşekkür ,1
"urunu hediye olarak gönderdim  sorunsuz ve hasarsız bir şekilde ulaştı 
ürün oldukça güzel ve kullanışlı.  ,1",
mutfak çok şeker Durdu beğenmek ama sanki biraz geç ısınmak gibi ,1
 ,1
ürün temizlemek acı orta zorlukla iyi demek ama se çok gelmek banmak meyve posa şu kalmak maalesef ,0
harika bir ürün ve çok kullanmak renk aynı gelmek ,1
" ,1 yönleri: Daha önce aldığım ürünü ihtiyaç olunca bir tane daha aldık. Çekim ve ses düzeyi oldukça iyi.

 ,-1 yönleri: Turbo başlık başarılı  diğer başlıklar sert zeminlerde yorucu çözüm bulunursa güzel olur.  ,1",
hiç beğenmek doğru düzgün sürümek kalmak hiç değil boşuna par vermek ,-1
çekmek Gu çok zayıf ,-1
"çinlilerin klasikdir ilk seri çıkardıkları mallar kalitelidir sonradan
kalitesi düşer fiyatı artar bundan daha önce almıştık daha kaliteliydi
ürün çok çabuk bozuldu ve ilk aldığımda çok daha uyguna almıştım kimseue
tavsiye etmiyorum  ,-1",
arkadaş almak yalan yanlış şey gelmek dandik bir şey gelmek banmak ,-1
göz yakmak ve temizlemek etkimek güzel ancak cilt çok kurumak ,-1
beklemek çok küçük gelmek zaten yazmak ,-1
"5 yil once bekar evime almıştım annem  çekişini çok begeniyordu. Şimdi
ona da aldık. Yalnız watt sizi yaniltmasin. O zaman aldığımız 2200 w
yazıyordu ama sanırım artık yüksek watt olmuyormuş. Urun geldi bendeki
2200 watt olan ile aynı çekiş gücüne sahip.  ,1",
 ,-1 yönleri: Aldigimin  5. Günü bozuldu  
çok güzel ,1
"Arkadaşlar beklentiniz çok fazla olmasın. Kaliteden yoksun sacı çok ince
içindeki lambasının sabitleme ayakları hasarlıydı. Sürgülü camın
kızakları çok zor haraket ediyor. Kızak bağlantı sacları yamulmuştu.
Kutu içerisine montaj için 4 adet vida koymuşlar. 1 tanesi elimle
tornavida ile sıkarken kırıldı. Diğer vidaları korkarak sıktım. İşte
kalitesi bu kadar ona göre beklentiniz olsun.  ,-1",
hayır kesinlikle ,-1
güzel bir ürün ,1
iyi ürün beğenmek ,1
çok kötü resim gibi değil ufacık ses demek hiç yok par çöp atmak ,-1
fiyat olmak çok uygun olmak rağmen almak ihtiyaç için ama paketlemek falan gerçekten iyi ,0
" ,1 yönleri: Yok

 ,-1 yönleri: Kamera yetersiz. yavaş çekim kalitesi çok kötü  menüler karışık  şarjı çok az gidiyor  kalın ve büyük...  ,-1",
"Ürün işe yarar şekilde ama kalitesi pek iyi değil ama fiyatına göre
hiçbirşey pişman ettirmez.  ,0",
gelmek ki beğenmek ,-1
"bu malatyadaki servis kurulumunu yaptı 15 m2 odayı nile soğutmuyor diğer
odalar 30 c iken bunu en düşükte calıstırınca 22 derece oluyor bu nasıl
klima bazen ılık üflüyor bu nasıl servis söküp 18 lik mitsubishi alacam  ,-1",
maşallah çok güzel sağlam ve dayanıklı almak tavsiye etmek ,1
ürün öç Te ikinci takmak bozulmak ,-1
indirim almak güzel ve kalite beğenmek ,0
daha kullanmak ama güzel ve kalite ,1
"Bazen çalışımıyor  pilleri ile oynuyorsunuz düzeliyor. 2 adet pil ile
çalışıyor  altındaki ışık çok kuvvettli bu piller 2 ay dayanırsa harika.
pilsiz gönderiliyor. 20 lirarlık fareye 10 liralık pil taktık. Malzeme
kalitesi beklediğim gibi kötü ama düğer husulrla kullanışsız oluyor.  ,-1",
almak gün ordu gayet memnu ,0
ben hiç memnun değil hiç bir leke çıkarmak yumuşamak koku bile vermek çamaşır ,-1
çok güzel fiyat çok üstün ,1
ürün çok iyi tavsiye etmek ,1
on numara yıldız kendi çok sevmek ,1
altüst ben hep memnun bırakmak ,1
👏🏻👏🏻👏🏻👏🏻👏🏻👍🏻👍🏻👍🏻👍🏻  ,1
çok kullanmak iç ne atmak un ufak etmek kullanım çok pratik kesinlikle tavsiye etmek ,1
fiyat Emsal göre iyi ama mükemmel demek ,0
"1 ücretsiz kargo 1 ücretli kargo ürün aldım önceden sormama rağmen kargo
ücretini bana ödettirdiler. Çok ayıp!  ,-1",
ürün basit düğmek iyi basmak gerekmek dün gelmek çabuk bozulmak benzemek ,-1
ürün on numara tavsiye etmek ,1
kötü beğenmek ,-1
Apple Türki garanti ,1
şık ve kalite ,1
güzel bir ürün ,1
iki Yıldır kullanmak kaç tane kıyafet yakmak kaç tane ütü masa kılıf yakmak saymak uzak duru ,-1
hava fitre toz çıkmak ,-1
ürün berbat kesinlikle çekmek mutfak Duma boğmak Bush iyi boz yerli firma destek vermek ,-1
çok çok güzel ,1
 ,0
ürümek çekmek Gu iyi değil ,0
Duma ve koku emin olmak ben beğenmek ,-1
bulaşık hiç yıkmak sakın almak ,-1
haf kullanmak bir sıkıntı görmek satmak teşekkür ,1
"Fırın ilk geldiğinde sigortaları attırıyordu. Eyvallah olur böyle şeyler
dedim geri gönderdim. Değişim yapıldı fırın elime ulaştı. Bu sefer üst
tarafındaki cam kırık çıktı. Kargonun hatası olamaz çünkü kolide başka
cam parçası yok.  ,-1",
"Ürün güzel görünüyor hediye olarak aldığım için deneme imkanım olmuyor
malesef ama adı sürat olan ama şube çalışanlarının suratsızolan bir
kargo firması hiç bir kargomu getirmedi. Hep şubeden teslim almak
zorunda kaldım.  ,1",
"Cihaz elime bozuk olarak ulaştı çubukların iki tanesi yanmıyor   geri
göndermekle uğraşmak istemedşm zaten bir daha kargo ile gidip gelirse bu
sefer hiç çalılmaz. Bu tür ürünleri yerinde elden almak daha iyi olur
kargo ile sıkıntı.  ,-1",
kahve pişirmek resmen haşlamak saniye kahve mi olur kesinlikle memnun değil ,-1
"Artıları 
1.Nabız ölçümü %95 doğru sonuç veriyor.
2.Pil ömrü benzerleri gibi çok iyi

Eksileri
1.Özellikle yüzerken neredeyse hiç bir ölçümü doğru değil  tur sayısı %90 yanlış. Ama en kötüsü siz yüzerken ve girdiğiniz hedefi tamamlamamışken kayıttan çıkıyor  farklı menülere geçiyor vs. Yüzme takibinde gerçekten çok kötü.
2.Ürünle ilgili şikayette bulunabileceğiniz  doğru dürüst teknik destek alabileceğiniz kimse yok.

+/- Spor salonundaki kardiyo cihazlarının belirttiği kalori tüketimi ve nabız ölçümüyle band4’ün sonuçları birbirini tutmuyor ama hangisi doğru emin değilim.  ,0",
ürün çok güzel bir şekil paket ,1
bu ürün sadece a bir ürün ,0
güzel bir çok katı ve yağmak değil Bird fiyat daha uygun olmak ,0
fena değil şarj hemen bitmek ,0
"Sinbo elektrikli ocak berbat bir ürün.
Çay ısıtmak için uygun olabilir.
Ama bir yumurta bile pişirmek için hiç uygun değil!.
İlk aldığım gün pişman oldum  iadesi yok servis dediler gönderdim gitti geldi sorun devam etti ancak ısıtıcı niyetine kullanmak isteyen buyursun alsın.
Benim tavsiyesiyem Awox lotus.
 Ocak dediğin böyle olur.
Fiyatı daha uygun.
Sinbo gibi berbat sinir bozucu değil!
Durduk yere günaha girmek istemeyen uzak dursun. Bedava verseler almayın!..  ,-1",
çok iyi düşünmek almak ,1
ürün hiç beğenmek Pc kadar ses çıkartmak mağaza da rezalet almak arkadaş ,-1
beğenmek malzeme kalite ,1
menşe Ülke Kore cumhuriyet değil Çin ama yine iyi bir şe benzemek denemek bakmak ,0
"f/3.4-f/8.0 arasında.. Yani arkası seçilemeyecek kadar flu resimler çekemezsiniz.. Ayrıca zoomu arttırdıkça f/5.6-f/8.0 a kadar sınırlıyor.. En önemli sorunu ise 50x optik zoomda parlak ve beyaz yüzeylerin sınırında mor bir şerit beliriyor.. Enstane süreleri ise 1/2000 ile 15sn arasında.. Bulb modu yok..

Wifi özelliğinde uzaktan kumanda var diye aldanmayın.. Telefondan sadece zoom yapılabiliyor ve otomatik modda resim çekebiliyorsunuz şu an.. Wifi ile telefondan ayar yapamıyor ve ayarladığınız değerlerde de fotoğraf çekemiyorsunuz..  ,0",
paketlemek özenmek satmak ilgi tavsiye etmek ,-1
küçük yemek kaplamak gayet iyi kahve yapmak bir alet ,1
"Ürünün güzel yanları; fiyatı uygun  kızağı kapattığınızda ışıkları dahil kapanıyor  temizlemesi kolay. Bu kadar. İlk başta ucuz ürün deyip sesine katlanabileceğinizi düşünebilirsiniz ama bir süre sonra yemek kokularını aslında o kadar da aspire edemediğini farkedince ... iki kademeli ama ikisindende aynı yüksek seviye de ses çıkıyor. Mobilet gibi ürün; ses var ama icraat yetersiz.  ,-1",
 ,-1 yönleri: Ürün o kadar gürültülü ki sanki evde matkap çalışıyor. Kapağını açmak da bir o kadar zor. Kullanışsız bir ürün  kesinlikle tavsiye etmiyorum.  
"Koşu ve bisiklet kullanımında hem gözlük hem kulak üstü spor kulaklığı olunca kulaklarımı çok rahatsız ettiği için burada ki yorumlara bakarak aldım ancak sanırım yorumlar günlük kullanım sonucu yapılmış.Koşuda ;1- Gürültü önleme açıkken korkunç bir rüzgar sesi var2-Trail koşuyorsanız 2-3 engel sonrası kulakta kalmıyor3- Koşuya ara verip kulağınızdan çıkardıysanız terden dolayı asla tekrar eskisi gibi kulağa yerleştiremiyorsunuz.Bisiklette ;1- Dış sesi duymak istediğinizde oluşan rüzgardan müziği çok açmak gerekiyor o zamanda yüksek ses rahatsızlık veriyor2- Kask kayışları en ufak hareket ettiğinde kulaktan çıkıyor.Genel kullanım için diğer yorumlarda yeterince övülmüş ve bende yorumlara katılıyorum ama bu kulaklık spor amaçlı.Örneğin telefonla hiç konuşmadım çünkü spor yaparken amacım zaten saatime bağlayıp telefondan uzak antrenmanımı yapabilmek. O sebeple bu konuda yorum dahi yapamam .Fitness salonu yürüyüş vb sporlar için sanırım daha uygun veya benim kulak yapıma bir türlü uyum sağlamadı .  ,-1",
" ,1 yönleri: Hızlı şarj  ekran boyutu  pil kapasitesi  ,1 taraflarından.

 ,-1 yönleri:  ,-1 yönleri ağır olması  32 gb kapasitesinin güncellemeler vs ile yetersiz kalması. Ama yinede 4 yıldızı hakediyor. Telefonlara fazla para verilmemeli bence bu şartlarda. Bu telefon fazlasıyla karşılıyor her şeyi. Yapanlarin ellerine sağlık...  ,1",
 ,-1 yönleri: Arçelik markasına güvenerek almıştım fakat çok kısa sürede emiş gücü düştü ve süpürme başlığındaki tekerlekler kırıldı. Verdiğim para boşa gitti malesef.  
evet çok beğenmek ,1
bir sürmek takip etmek bu fiyat çok iyi ,1
berbat bir ürün koral mark kuruş harcamak bu sonra ,-1
sağlam ve kullanmak ,1
çok mükemmel bir ürün ,1
"Avantajlar : Boşaltırken kapağı açınca tozların uçuşmaması. 
									 	
								
									Toz fırçasının elimizin altında olması.<br />Dezavantajlar : Tutma sapının olmaması kötü sadece göz ardı edilir<br />Ürünle ilgili açıkçası beklentim çok değildi kendim philips maraton kullanıyorum  anneler günü için anneme aldım fakat hiç pişman olmadım hemen denedik çok güzel her yönüyle toz alma fırçası  çekiş gücü çok güzel. En ince tozları bile anında çekiyor etrafındakileri bile. Halıya yapışıyor resmen. Bu ürüne gözüm kapalı alın derim. Para döküp iyisi olsun demektense hem bütçeye uygun hemde her yönüyle çok kaliteli. Philips beni şaşırtmadı. Hızlı Kargo için de teşekkürler sorunsuz alışverişti teşekkürler media markt.  ,1",
kırmızı diye almak iç siyah çıkmak biraz dikkatli o mağaza ,0
"ürünü daha bugün açtım üzerinde darbe izleri vardı ve pc hard diski
görmüyor arızalı mağazayı arıyorum açan yok su anda bin pismanim  ,-1",
çekmek Gu gayet iyi sık sık boşalmak gerek ,1
Trendyol uygun fiyat almak memnun kalmak ,1
" ,1 yönleri: Fiyat ve kalite oranı yüksek. Tavsiye ederim.

 ,-1 yönleri: Yok.  ,1",
ürün beğenmek Trt bir ürün değil aldanmak almak ,-1
tuvalet fırça gelmek banmak şahsen bir daha bu alıcı alışveriş yapmak ,-1
kulak var demek yok çıkmak ,-1
ürün en kısa sürmek el ulaşmak çok kalite ürün teşekkür Hepsiburada ,1
 ,1 yönleri: ÇOK GÜZEL TAVSİYE EDERİM  
"Aldım ve 3 gün sonra sağ motorundan traktör gibi ses gelmeye başladı.
Filtresi genlesip kenardan söküldü.  ,-1",
"ürünü beğendim. ama mağaza için aynı şeyi diyemem. hediye olarak aldım.
gri istememe rağmen mercan gönderdiler. dalga geçer gibi 😏  ,-1",
çeyiz için almak henüz kullanmak ama cam olmak güzel ,1
"İçine hiç bir şekilde süzgeç konamıyor. Dıştan ucuna da konamıyor.
Delikleri büyük olduğu için süzgeçsiz de kullanamazsınız. Klasik
süzgeçle kullanmaktan başka çareniz yok. Hiç pratik değil.  Onun harici güzel.  ,0",
anne istemek diye almak anne beğenmek ,1
Tl yemek almak ürün el ulaşmak Tl yemek dürtü kendi şu anmak kandırmak hissetmek ürün ise çok ısınmak ,-1
özemek hemen ertesi gün teslim almak ürün harika ,1
çok küçük oyuncak gibi ızgara tel çok hafif ağır bir tepsi taşımak kapak kapanmak iade etmek ,-1
ürün el ulaşmak Kurulu yapmak genel olmak iyi sayılamak ama bu yerine mi Smart daha iyi o ,0
 ,1 yönleri: Aslında bu rondoyu 600 watt güç ve 4 bıçağı için tercih etmiştik.  Fazlavsert olmayan malzemeleri için iyi sonuç veeiyor.  Biz kurutulmuş kırmızı biber parçalamaya çalıştık istediğimiz gibi olmadı. Ama diğer sebzeleri rahat parçalıyor  
fiyat iyi kalite ürün ,1
çok hızlı bir şekil el ulaşmak kargo zarar görmek için çok iyi muhafaza etmek ,1
